Gold,Silver,Platinum,Palladium
1892.3,22.915,992.0,2230.0
1882.35,22.485,966.0,2108.0
1860.9,21.865,948.0,2049.0
1857.35,21.865,987.0,2058.0
1851.95,21.785,975.0,2048.0
1837.05,20.985,962.0,1912.0
1811.55,20.84,943.0,1932.0
1809.5,21.17,945.0,1970.0
1825.0,21.78,957.0,2079.0
1810.65,21.665,948.0,2080.0
1844.0,21.56,950.0,1980.0
1834.2,22.03,960.0,2004.0
1856.2,22.085,969.0,2004.0
1867.1,21.925,955.0,1997.0
1847.2,21.83,945.0,1993.0
1848.25,21.885,942.0,1993.0
1851.8,22.275,955.0,2044.0
1854.95,22.035,954.0,2039.0
1838.7,21.77,963.0,2032.0
1844.9,21.61,990.0,2014.0
1847.2,22.255,1029.0,2015.0
1849.6,22.09,1007.0,1950.0
1852.95,21.92,1002.0,1950.0
1844.85,21.93,986.0,1921.0
1830.0,21.59,969.0,1912.0
1830.85,21.56,950.0,1860.0
1818.3,21.235,933.0,1810.0
1823.75,21.46,945.0,1865.0
1826.5,21.435,943.0,1866.0
1841.55,21.845,943.0,1860.0
1836.5,21.655,941.0,1870.0
1840.25,21.67,938.0,1885.0
1841.85,21.42,931.0,1865.0
1841.9,21.185,919.0,1882.0
1825.45,20.86,911.0,1861.0
1826.3,21.46,909.0,1919.0
1819.05,21.235,924.0,1876.0
1817.75,20.975,933.0,1990.0
1817.0,20.415,907.0,1888.0
1797.45,19.725,872.0,1914.0
1808.4,19.855,885.0,1955.0
1772.0,19.84,868.0,1898.0
1754.3,19.22,867.0,1957.0
1747.95,19.425,870.0,1970.0
1738.2,19.2,879.0,2069.0
1740.0,19.21,874.0,2153.0
1730.7,18.865,850.0,2123.0
1724.6,18.955,841.0,2016.0
1700.7,18.76,831.0,1917.0
1706.15,18.46,851.0,1864.0
1719.05,18.88,862.0,1873.0
1713.05,18.9,881.0,1872.0
1709.3,18.78,868.0,1874.0
1705.1,18.265,869.0,1874.0
1736.95,18.81,882.0,1945.0
1718.9,18.755,881.0,2003.0
1720.05,18.54,878.0,1980.0
1714.05,18.765,882.0,2016.0
1753.5,19.325,890.0,2069.0
1753.4,20.065,889.0,2093.0
1772.4,20.405,908.0,2182.0
1779.75,20.335,915.0,2194.0
1761.25,19.92,902.0,2020.0
1783.2,20.265,915.0,2078.0
1773.25,20.06,930.0,2096.0
1784.05,20.195,938.0,2221.0
1795.25,20.6,940.0,2236.0
1795.05,20.435,942.0,2230.0
1796.7,20.54,967.0,2278.0
1792.1,20.265,957.0,2260.0
1776.6,20.33,941.0,2157.0
1774.85,20.125,932.0,2122.0
1767.2,19.905,929.0,2139.0
1765.55,19.825,926.0,2170.0
1750.75,19.23,904.0,2126.0
1733.25,18.895,875.0,2011.0
1746.55,18.99,868.0,1996.0
1745.65,19.0,876.0,2013.0
1753.55,19.325,884.0,2093.0
1751.25,19.215,877.0,2153.0
1730.3,18.695,858.0,2109.0
1715.9,17.945,845.0,2080.0
1694.3,17.77,838.0,2033.0
1712.5,17.915,840.0,2018.0
1710.95,18.23,848.0,2018.0
1702.6,18.395,852.0,2033.0
1702.65,18.17,855.0,2009.0
1709.35,18.625,874.0,2088.0
1713.4,18.765,881.0,2161.0
1726.4,19.215,903.0,2255.0
1704.85,19.925,895.0,2150.0
1703.9,19.505,906.0,2124.0
1689.1,19.37,917.0,2177.0
1664.65,18.995,892.0,2089.0
1664.15,19.315,931.0,2155.0
1671.75,19.51,927.0,2171.0
1671.85,19.585,911.0,2169.0
1643.55,19.0,874.0,2098.0
1643.35,18.635,864.0,2067.0
1634.3,18.68,859.0,2090.0
1652.15,18.255,849.0,2093.0
1654.8,18.67,865.0,2206.0
1671.75,19.02,864.0,2214.0
1668.4,19.415,880.0,2202.0
1714.85,20.925,925.0,2315.0
1700.5,20.435,920.0,2278.0
1714.2,20.54,926.0,2302.0
1696.15,20.625,930.0,2256.0
1676.55,19.825,912.0,2253.0
1664.7,19.395,895.0,2187.0
1670.65,19.185,890.0,2125.0
1648.1,19.175,873.0,2060.0
1649.3,18.765,911.0,2086.0
1664.75,18.595,920.0,2031.0
1653.0,18.695,921.0,2026.0
1631.7,18.435,894.0,1970.0
1635.3,18.785,893.0,2019.0
1643.25,18.385,905.0,1998.0
1649.15,19.215,930.0,2002.0
1659.25,18.88,911.0,1890.0
1666.75,19.59,935.0,1965.0
1659.75,19.37,952.0,1944.0
1648.05,19.225,950.0,1908.0
1639.0,19.165,935.0,1839.0
1645.25,20.0,950.0,1919.0
1649.55,19.78,958.0,1857.0
1628.75,18.92,917.0,1786.0
1674.4,19.965,947.0,1889.0
1678.95,20.67,971.0,1859.0
1678.65,20.75,980.0,1870.0
1715.25,21.32,993.0,1888.0
1744.75,21.09,1018.0,1893.0
1759.35,21.48,1040.0,2032.0
1768.9,21.47,1013.0,2004.0
1771.35,21.94,1031.0,2084.0
1773.0,21.95,1017.0,2070.0
1758.6,21.075,988.0,1983.0
1751.6,21.095,986.0,1967.0
1740.4,20.64,985.0,1888.0
1742.95,21.27,997.0,1879.0
1740.15,21.265,982.0,1880.0
1755.4,21.56,988.0,1900.0
1751.85,21.335,979.0,1812.0
1746.55,21.475,1000.0,1855.0
1752.7,21.365,993.0,1831.0
1753.5,21.56,1025.0,1908.0
1803.15,22.135,1041.0,1904.0
1784.75,22.605,1007.0,1874.0
1776.8,22.985,1014.0,1905.0
1773.8,22.54,998.0,1872.0
1782.2,22.385,1003.0,1842.0
1790.15,22.695,1004.0,1859.0
1796.15,23.11,1001.0,1923.0
1786.6,23.39,1006.0,1895.0
1823.55,23.395,1037.0,1952.0
1808.05,23.61,1025.0,1919.0
1783.55,23.165,1014.0,1895.0
1792.55,22.83,997.0,1730.0
1790.8,23.24,992.0,1726.0
1813.9,23.74,991.0,1675.0
1817.55,23.89,997.0,1700.0
1800.7,23.735,984.0,1692.0
0.0,23.735,0.0,0.0
1803.35,23.855,1017.0,1795.0
1813.75,23.855,1031.0,1775.0
0.0,23.945,0.0,0.0
1843.25,24.295,1082.0,1795.0
1857.3,24.29,1080.0,1736.0
1834.0,23.41,1062.0,1783.0
1852.2,23.455,1073.0,1784.0
1878.85,23.85,1092.0,1793.0
1878.65,23.515,1084.0,1802.0
1872.35,23.87,1100.0,1764.0
1882.55,23.7,1082.0,1777.0
1907.15,23.675,1057.0,1739.0
1917.0,24.17,1059.0,1755.0
1913.8,24.1,1053.0,1728.0
1920.7,24.185,1068.0,1778.0
1918.6,23.445,1025.0,1683.0
1924.9,23.87,1024.0,1731.0
1914.85,23.675,1037.0,1708.0
1920.75,23.71,1048.0,1704.0
1930.8,23.43,1039.0,1732.0
1932.45,23.71,1032.0,1697.0
1923.05,23.725,1010.0,1642.0
1924.1,23.635,1013.0,1630.0
1923.9,22.995,1004.0,1618.0
1925.9,23.495,1008.0,1686.0
1921.65,24.435,1032.0,1680.0
1875.35,23.49,1005.0,1625.0
1873.25,22.38,980.0,1572.0
1870.7,22.205,970.0,1636.0
1872.65,22.45,985.0,1660.0
1879.1,22.465,972.0,1647.0
1859.7,22.115,966.0,1553.0
1856.05,21.985,944.0,1555.0
1863.7,21.71,952.0,1580.0
1831.2,21.47,926.0,1448.0
1828.95,21.565,912.0,1468.0
1833.95,21.215,913.0,1481.0
1845.8,21.71,936.0,1515.0
1836.85,21.775,934.0,1525.0
1835.75,21.86,956.0,1513.0
1826.05,21.52,957.0,1462.0
1810.95,21.09,928.0,1394.0
1818.65,20.73,950.0,1465.0
1824.6,20.525,951.0,1413.0
1841.25,20.995,960.0,1416.0
1836.2,20.8,953.0,1421.0
1841.15,21.09,978.0,1451.0
1849.05,21.085,965.0,1420.0
1826.55,20.91,957.0,1420.0
1816.3,20.105,944.0,1407.0
1831.4,20.12,953.0,1361.0
1861.25,20.09,953.0,1389.0
1911.3,21.095,988.0,1432.0
1907.55,21.64,985.0,1495.0
1923.4,22.095,965.0,1437.0
1922.75,22.01,964.0,1437.0
1962.1,21.885,979.0,1389.0
1969.35,22.495,985.0,1398.0
1952.5,22.465,983.0,1406.0
1949.35,22.345,985.0,1428.0
1977.95,22.9,989.0,1435.0
1993.8,23.17,976.0,1418.0
1946.25,22.89,976.0,1406.0
1962.85,23.045,966.0,1416.0
1965.0,23.255,962.0,1431.0
1965.8,23.71,977.0,1495.0
1979.7,23.885,981.0,1490.0
1983.3,23.925,990.0,1482.0
2009.6,24.015,1011.0,1482.0
2030.85,24.74,1016.0,1467.0
2001.9,24.935,999.0,1445.0
2002.7,25.055,1001.0,1432.0
2008.2,25.145,1020.0,1452.0
2048.45,25.62,1036.0,1482.0
2019.4,26.025,1043.0,1484.0
1995.55,25.39,1055.0,1520.0
1999.4,25.09,1073.0,1628.0
1990.55,24.75,1075.0,1609.0
2007.15,25.4,1094.0,1618.0
1973.65,25.155,1128.0,1628.0
1978.2,25.03,1091.0,1545.0
1987.4,24.895,1080.0,1494.0
2003.0,24.85,1093.0,1509.0
1985.65,25.145,1085.0,1496.0
1982.55,24.765,1074.0,1497.0
1995.4,24.77,1049.0,1453.0
2014.3,25.25,1060.0,1441.0
2044.7,25.625,1053.0,1426.0
2000.95,25.84,1044.0,1455.0
2030.2,25.565,1085.0,1570.0
2037.15,25.52,1123.0,1620.0
2015.95,24.885,1119.0,1607.0
2019.9,23.855,1081.0,1546.0
2019.9,23.89,1061.0,1534.0
2007.45,23.785,1070.0,1521.0
1974.4,23.685,1075.0,1490.0
1960.3,23.52,1067.0,1464.0
1961.6,23.66,1071.0,1518.0
1970.3,23.85,1074.0,1513.0
1969.2,23.16,1066.0,1460.0
1969.65,23.415,1042.0,1425.0
1948.25,23.005,1023.0,1414.0
1947.9,23.145,1025.0,1442.0
1952.45,23.255,1027.0,1417.0
1964.4,23.255,1003.0,1390.0
1974.35,23.49,1004.0,1372.0
1963.25,23.885,1007.0,1419.0
1959.65,23.475,1017.0,1410.0
1957.25,23.645,1028.0,1407.0
1967.35,23.585,1035.0,1411.0
1966.4,23.67,1020.0,1381.0
1960.3,24.315,1001.0,1324.0
1952.9,24.21,993.0,1330.0
1954.4,24.19,992.0,1372.0
1955.8,23.825,978.0,1395.0
1952.35,23.405,979.0,1368.0
1959.75,23.99,987.0,1398.0
1951.15,23.95,983.0,1393.0
1930.45,23.77,964.0,1398.0
1925.65,23.075,949.0,1343.0
1920.05,22.62,938.0,1319.0
1930.7,22.34,924.0,1279.0
1922.9,22.8,923.0,1322.0
1918.9,22.835,925.0,1315.0
1908.4,22.61,910.0,1225.0
1899.6,22.83,900.0,1223.0
1912.25,22.47,897.0,1254.0
1928.75,22.775,911.0,1233.0
1927.75,23.005,918.0,1241.0
1924.65,22.81,917.0,1246.0
1908.8,23.17,906.0,1249.0
1922.3,22.715,907.0,1239.0
1922.8,23.04,912.0,1200.0
1933.95,23.135,927.0,1236.0
1953.3,23.16,944.0,1279.0
1958.05,24.26,969.0,1280.0
1953.7,24.77,977.0,1267.0
1949.6,24.81,971.0,1270.0
1975.0,24.885,983.0,1318.0
1975.35,25.015,985.0,1309.0
1976.1,25.175,970.0,1297.0
1960.6,24.73,961.0,1298.0
1960.0,24.59,962.0,1287.0
1958.7,24.555,967.0,1290.0
1966.3,24.67,960.0,1254.0
1945.35,25.01,958.0,1246.0
1954.25,24.225,933.0,1241.0
1970.65,24.355,949.0,1274.0
1947.2,24.515,930.0,1238.0
1944.2,24.41,929.0,1244.0
1935.65,23.555,921.0,1250.0
1942.45,23.45,919.0,1258.0
1931.7,23.395,930.0,1261.0
1926.4,23.04,906.0,1214.0
1922.75,22.705,894.0,1222.0
1920.9,22.8,901.0,1269.0
1915.8,22.69,911.0,1324.0
1903.75,22.725,902.0,1275.0
1903.85,22.41,890.0,1246.0
1904.2,22.695,887.0,1218.0
1896.35,22.705,910.0,1233.0
1893.7,22.79,904.0,1229.0
1889.85,22.88,911.0,1240.0
1892.75,23.39,928.0,1289.0
1916.65,23.75,929.0,1282.0
1917.05,24.185,933.0,1244.0
1915.5,24.185,949.0,1233.0
1930.0,24.22,979.0,1224.0
1947.55,24.62,984.0,1237.0
1942.3,24.535,980.0,1225.0
1940.55,24.645,983.0,1227.0
1937.2,24.035,960.0,1231.0
1926.1,23.545,945.0,1205.0
1922.05,23.475,915.0,1201.0
1918.35,23.01,904.0,1207.0
1927.8,23.01,900.0,1207.0
1924.95,23.105,903.0,1215.0
1908.55,22.9,900.0,1212.0
1913.8,22.905,901.0,1234.0
1901.75,22.64,903.0,1259.0
1927.7,23.06,927.0,1270.0
1923.5,23.195,935.0,1247.0
1934.9,23.33,948.0,1272.0
1943.35,23.275,943.0,1292.0
1915.0,23.24,917.0,1242.0
1927.35,23.65,940.0,1275.0
1924.85,23.56,919.0,1241.0
1907.05,23.015,906.0,1213.0
1887.3,22.79,905.0,1241.0
1873.55,22.55,901.0,1245.0
1870.5,23.075,923.0,1289.0
1833.05,21.62,901.0,1214.0
1822.45,21.055,881.0,1183.0
1818.95,21.105,874.0,1177.0
1819.45,21.13,864.0,1157.0
1819.6,21.115,858.0,1146.0
1845.5,21.65,880.0,1132.0
1857.0,21.715,886.0,1129.0
1871.25,22.07,880.0,1162.0
1874.0,22.14,883.0,1164.0
1909.2,22.08,881.0,1141.0
1918.05,22.595,883.0,1135.0
1928.2,22.68,895.0,1135.0
1955.7,23.21,898.0,1130.0
1953.55,22.885,888.0,1107.0
1988.5,23.215,895.0,1101.0
1973.0,23.185,898.0,1113.0
1963.65,22.74,887.0,1120.0
1983.3,22.81,896.0,1136.0
1975.0,22.97,912.0,1123.0
1982.9,22.755,903.0,1139.0
1997.6,23.15,927.0,1146.0
1996.9,23.2,940.0,1136.0
1986.35,22.67,929.0,1129.0
1983.6,23.035,921.0,1117.0
1994.45,22.64,931.0,1110.0
1984.6,23.21,927.0,1123.0
1960.7,22.535,899.0,1070.0
1959.35,22.44,880.0,1016.0
1957.45,22.55,868.0,1025.0
1941.65,22.495,853.0,970.0
1931.15,22.075,850.0,963.0
1969.05,22.35,877.0,1000.0
1958.2,23.41,897.0,1021.0
1980.1,23.67,900.0,1031.0
1981.05,23.995,901.0,1040.0
1968.7,23.385,899.0,1073.0
2006.6,23.53,931.0,1075.0
1997.55,23.835,931.0,1066.0
1992.85,23.655,921.0,1057.0
2000.85,23.705,916.0,1048.0
2013.7,24.755,924.0,1064.0
2025.65,24.65,928.0,1059.0
2046.95,24.965,932.0,1024.0
2035.45,25.02,937.0,1025.0
2045.4,25.16,929.0,1009.0
2049.05,25.165,930.0,972.0
2023.35,24.27,908.0,965.0
2026.4,24.095,905.0,957.0
2026.9,23.91,909.0,976.0
2008.1,23.79,917.0,975.0
1986.65,22.92,926.0,958.0
1980.85,22.955,921.0,980.0
1982.5,22.725,923.0,979.0
2046.1,23.99,944.0,1032.0
2032.3,24.19,946.0,1130.0
2023.95,23.935,958.0,1182.0
2041.35,23.91,950.0,1201.0
2035.55,23.97,964.0,1221.0
2041.7,24.185,958.0,1208.0
0.0,24.46,0.0,0.0
2069.4,24.04,976.0,1174.0
2078.4,24.255,1000.0,1136.0
0.0,23.79,0.0,0.0
2067.55,23.945,988.0,1101.0
2042.1,23.28,970.0,1073.0
2039.55,22.96,967.0,1056.0
2056.35,22.98,956.0,1040.0
2025.1,22.845,948.0,1003.0
2034.9,23.125,940.0,985.0
2026.8,22.965,930.0,997.0
2029.15,23.03,924.0,1000.0
2055.65,23.055,928.0,996.0
2049.9,23.21,916.0,963.0
2038.15,23.05,904.0,944.0
2011.75,22.805,897.0,927.0
2013.2,22.605,894.0,937.0
2028.55,22.8,908.0,942.0
2021.6,22.2,902.0,925.0
2022.95,22.26,906.0,938.0
2024.65,22.77,911.0,971.0
2023.75,22.875,901.0,955.0
2018.45,22.915,907.0,946.0
2022.5,23.005,923.0,975.0
2043.05,23.075,925.0,980.0
2053.25,23.09,924.0,972.0
2045.85,22.67,907.0,952.0
2034.15,23.23,905.0,954.0
2018.0,22.505,900.0,945.0
2030.8,22.305,907.0,951.0
2041.6,22.29,890.0,934.0
2028.65,22.35,878.0,881.0
2023.5,22.655,879.0,875.0
2015.2,22.915,886.0,897.0
1996.1,22.87,882.0,876.0
1985.1,22.085,887.0,900.0
2004.05,22.625,896.0,962.0
1997.9,23.01,895.0,945.0
2017.05,23.085,905.0,956.0
2029.1,23.06,909.0,984.0
2026.75,23.075,902.0,973.0
2024.0,23.07,898.0,951.0
2027.45,22.715,904.0,973.0
2027.2,22.51,886.0,962.0
2035.05,22.67,893.0,966.0
2032.45,22.345,884.0,918.0
2048.05,22.34,887.0,952.0
2049.8,22.72,872.0,935.0
2098.05,23.1,889.0,948.0
2134.4,23.93,885.0,941.0
2142.85,23.795,894.0,1013.0
2153.45,24.155,917.0,1026.0
2171.2,24.495,917.0,1043.0
2180.45,24.355,932.0,1028.0
2161.25,24.375,915.0,1022.0
2168.4,24.3,931.0,1067.0
2160.8,24.97,929.0,1079.0
2163.45,25.22,945.0,1078.0
2158.15,25.175,920.0,1039.0
2154.9,24.93,896.0,986.0
2157.45,24.855,900.0,1007.0
2170.5,25.43,910.0,1009.0
2171.6,24.59,903.0,1007.0
2176.7,24.665,911.0,1019.0
2179.8,24.825,906.0,1005.0
2192.7,24.515,896.0,973.0
2214.35,24.54,907.0,1017.0
0.0,0.0,925.0,1016.0
0.0,0.0,929.0,1011.0
0.0,0.0,935.0,1024.0
2298.55,26.78,923.0,998.0
2320.25,27.825,946.0,1037.0
2356.1,27.965,982.0,1067.0
2333.0,28.075,969.0,1054.0
2345.65,28.015,976.0,1055.0
2401.5,29.025,999.0,1070.0
2344.2,28.44,973.0,1026.0
2369.15,28.255,966.0,1006.0
2390.35,28.47,950.0,1022.0
2382.7,28.47,942.0,1047.0
2379.7,28.24,930.0,1005.0
0.0,0.0,927.0,1016.0
2328.45,26.915,905.0,997.0
2320.25,27.12,905.0,1011.0
2318.7,27.365,906.0,989.0
2343.1,27.625,916.0,970.0
2333.55,27.38,936.0,956.0
2307.0,26.655,939.0,942.0
2302.35,26.48,948.0,942.0
2288.85,26.235,948.0,933.0
2294.45,26.5,963.0,954.0
2319.6,27.26,975.0,977.0
2309.05,27.235,967.0,952.0
2325.7,27.625,975.0,950.0
2372.45,28.64,990.0,994.0
2343.8,28.125,1005.0,983.0
2354.85,28.43,1015.0,971.0
2357.5,28.815,1049.0,1009.0
2377.4,29.67,1062.0,1011.0
2402.6,29.68,1065.0,989.0
2420.3,31.795,1057.0,1003.0
2427.3,31.635,1054.0,1030.0
2407.9,31.815,1053.0,1004.0
2357.35,30.54,1038.0,988.0
2342.7,30.59,1025.0,968.0
2350.65,31.555,1049.0,971.0
2343.35,32.01,1038.0,955.0
2348.55,31.515,1032.0,947.0
2348.25,31.265,1048.0,949.0
2337.7,30.37,1029.0,918.0
2326.0,29.705,1010.0,924.0
2340.05,29.61,989.0,921.0
2360.6,30.295,993.0,929.0
2310.8,30.265,981.0,917.0
2304.4,29.68,971.0,912.0
2316.5,29.245,960.0,890.0
2326.25,29.38,971.0,921.0
2310.8,29.24,957.0,903.0
2330.45,29.21,949.0,890.0
2319.9,29.235,960.0,892.0
2324.35,29.13,966.0,872.0
2324.25,29.475,979.0,904.0
2351.6,30.23,974.0,908.0
2335.05,30.435,998.0,991.0
2328.75,29.56,1000.5,1009.0
2325.05,29.56,989.0,953.0
2299.65,28.835,1002.0,938.0
2323.6,28.87,1005.0,939.0
2330.9,29.37,1012.0,972.0
2329.1,29.245,985.0,988.0
2331.75,29.31,994.0,1006.0
2361.35,30.13,1001.0,1043.0
2358.65,30.335,1012.0,1025.0
2379.05,30.58,1023.0,1026.0
2376.65,30.99,1008.0,1013.0
2367.9,31.055,996.0,1003.0
2384.35,30.935,997.0,995.0
2409.2,31.015,1007.0,1000.0
2406.85,30.72,992.0,967.0
2421.25,30.74,992.0,956.0
2443.2,30.865,982.0,939.0
2480.25,30.915,1020.0,971.0
2463.8,30.47,996.0,950.0
2403.5,29.105,965.0,919.0
2392.7,29.065,948.0,901.0
2403.1,29.055,950.0,911.0
2421.45,29.29,958.0,941.0
2364.2,27.99,935.0,902.0
2386.1,27.755,936.0,908.0
2391.1,28.14,942.0,912.0
2390.25,27.88,957.0,893.0
2426.3,28.56,972.0,923.0
2454.55,28.88,974.0,930.0
2469.85,28.95,972.0,904.0
2393.85,27.105,916.0,852.0
2396.55,27.065,910.0,855.0
2400.45,27.15,926.0,910.0
2411.45,26.93,922.0,908.0
2427.35,27.575,925.0,922.0
2450.85,27.965,938.0,930.0
2471.55,27.695,939.0,937.0
2456.7,27.945,937.0,949.0
2446.65,28.05,939.0,930.0
2485.8,28.135,954.0,943.0
2494.55,28.83,948.0,929.0
2529.75,29.77,960.0,942.0
2497.95,29.56,970.0,969.0
2483.0,29.565,959.0,949.0
2511.2,29.435,948.0,942.0
2508.55,29.9,959.0,966.0
2505.25,29.435,943.0,960.0
2518.1,29.49,941.0,957.0
2513.35,29.47,940.0,980.0
2498.6,28.62,928.0,976.0
2479.8,28.315,912.0,956.0
2487.95,28.08,910.0,938.0
2509.55,28.72,929.0,945.0
2506.15,28.84,934.0,955.0
2499.7,28.13,944.0,943.0
2506.3,28.435,948.0,962.0
0.0,0.0,941.0,985.0
2545.95,28.765,966.0,1031.0
2575.1,29.965,996.0,1061.0
2584.0,30.91,989.0,1068.0
2574.55,30.68,982.0,1086.0
2570.1,30.59,976.0,1095.0
2575.35,31.16,987.0,1089.0
2605.85,31.315,988.0,1067.0
2629.95,30.63,963.0,1045.0
2635.95,30.875,976.0,1060.0
2661.45,31.845,990.0,1049.0
2663.75,32.48,1005.0,1052.0
2661.85,31.915,1013.0,1031.0
2629.95,31.075,985.0,998.0
2667.55,31.355,990.0,1003.0
2660.95,31.39,1008.0,1020.0
2647.65,31.5,985.0,985.0
2650.05,32.06,992.0,1008.0
2640.95,31.88,980.0,1011.0
2639.9,31.28,965.0,1015.0
0.0,0.0,949.0,1020.0
2628.95,30.67,955.0,1056.0
0.0,0.0,977.0,1073.0
2654.9,31.25,982.0,1039.0
2649.05,31.16,0.0,0.0
2675.25,31.795,992.0,1016.0
2688.85,31.81,0.0,0.0
2712.5,32.125,1010.0,1064.0
2736.45,34.0,1021.0,1072.0
2736.5,34.425,1016.0,1077.0
2736.45,34.51,1023.0,1068.0
2732.0,34.135,1035.0,1135.0
2731.45,33.15,1019.0,1176.0
2741.8,33.385,1033.0,1202.0
2769.15,34.145,1050.0,1222.0
2777.8,34.03,1020.0,1156.0
2734.15,33.59,995.0,1125.0
2744.3,32.8,1004.0,1126.0
2742.6,32.84,997.0,1084.0
2742.55,32.65,1001.0,1092.0
2660.2,31.8,973.0,1038.0
2692.0,31.105,988.0,1032.0
2691.15,31.55,987.0,1013.0
2624.75,31.315,973.0,990.0
2606.85,30.405,957.0,967.0
2598.75,30.91,948.0,946.0
2567.3,29.99,934.0,923.0
2571.8,30.66,944.0,951.0
2606.85,30.74,959.0,991.0
2623.2,31.285,970.0,1030.0
2640.55,30.87,970.0,1033.0
2665.3,31.065,960.0,1028.0
2694.95,31.255,964.0,1021.0
2635.4,30.79,952.0,990.0
2622.1,30.54,933.0,987.0
2640.85,30.49,931.0,980.0
2641.85,30.065,935.0,987.0
2651.05,30.7,940.0,983.0
2642.15,30.455,942.0,987.0
2640.65,30.905,955.0,993.0
2648.65,30.835,942.0,978.0
2640.15,31.345,942.0,975.0
2637.3,31.11,936.0,967.0
2671.9,31.63,951.0,983.0
2689.6,31.9,939.0,969.0
2705.45,31.7,938.0,969.0
2684.35,31.88,935.0,975.0
2659.05,30.735,927.0,965.0
2654.2,30.655,940.0,955.0
2636.35,30.31,932.0,934.0
2635.65,30.355,930.0,929.0
2592.45,29.49,929.0,909.0
2616.45,0.0,930.0,921.0
2613.8,29.605,938.0,924.0
0.0,29.48,0.0,0.0
2615.95,29.645,925.0,919.0
2609.1,29.46,913.0,909.0
0.0,29.46,0.0,0.0
2646.3,29.405,921.0,921.0
2646.8,29.815,941.0,931.0
2633.35,30.27,939.0,932.0
2650.85,30.235,953.0,928.0
2659.65,30.14,956.0,926.0
2674.6,30.285,954.0,921.0
2687.45,30.355,962.0,952.0
2669.5,29.88,962.0,932.0
2667.0,29.735,948.0,942.0
2677.7,29.99,945.0,961.0
2716.5,30.705,943.0,953.0
2715.2,30.63,941.0,952.0
2707.7,30.255,945.0,938.0
2737.8,30.485,947.0,944.0
2751.8,30.795,948.0,977.0
2744.25,30.475,952.0,998.0
2776.8,30.84,950.0,1002.0
2742.4,30.58,949.0,970.0
2751.9,30.15,939.0,959.0
2756.3,30.44,948.0,956.0
2787.25,30.995,965.0,985.0
2812.05,31.605,975.0,994.0
2826.1,31.29,964.0,1005.0
2843.55,31.595,970.0,999.0
2871.15,32.275,979.0,994.0
2838.95,32.02,995.0,983.0
2874.65,32.275,993.0,969.0
2904.45,32.265,990.0,987.0
2895.4,31.73,987.0,983.0
2891.5,31.765,991.0,975.0
2915.3,32.275,996.0,986.0
2921.25,33.105,998.0,992.0
2900.55,32.48,984.0,985.0
2927.1,32.46,982.0,979.0
2936.85,32.91,975.0,983.0
2932.05,33.06,976.0,985.0
2934.15,32.93,976.0,978.0
2931.9,32.51,969.0,954.0
2933.25,32.145,0.0,0.0
2901.0,31.715,0.0,0.0
2880.8,31.725,0.0,922.0
2834.55,31.135,943.0,918.0
2880.7,31.525,961.0,940.0
2905.9,31.905,961.0,946.0
2913.25,32.255,964.0,941.0
2922.2,32.43,972.0,947.0
2931.15,32.495,966.0,942.0
2910.2,32.505,967.0,955.0
2916.9,32.55,983.0,951.0
2924.8,33.03,985.0,954.0
2974.05,33.15,982.0,945.0
2978.05,33.895,993.0,971.0
2996.5,33.77,999.0,974.0
3025.8,34.085,1001.0,966.0
3027.55,33.92,993.0,963.0
3038.15,33.31,989.0,947.0
3013.7,33.18,976.0,957.0
3007.75,33.085,0.0,0.0
3025.2,33.435,984.0,965.0
3013.25,33.76,976.0,964.0
3056.55,34.11,976.0,977.0
3071.6,34.395,987.0,979.0
3115.1,34.055,993.0,986.0
3133.7,33.97,989.0,993.0
3119.75,33.87,980.0,984.0
3118.1,32.475,961.0,945.0
3054.5,31.34,936.0,922.0
3014.75,30.325,920.0,914.0
3015.4,30.315,923.0,917.0
3075.5,30.18,920.0,901.0
3143.15,30.925,932.0,917.0
3230.5,31.27,939.0,924.0
3204.2,32.275,950.0,949.0
3219.6,32.31,960.0,964.0
3322.9,32.955,965.0,969.0
3305.65,32.31,959.0,951.0
3305.65,32.31,959.0,951.0
3433.55,32.61,963.0,937.0
3262.95,32.96,970.0,941.0
3314.75,33.395,978.0,947.0
3277.3,33.335,970.0,943.0
3296.3,33.01,990.0,955.0
3305.05,33.225,987.0,946.0
3302.05,32.225,972.0,933.0
3214.75,32.125,966.0,948.0
3249.7,32.365,971.0,954.0
3391.45,33.025,983.0,961.0
3392.25,32.875,986.0,983.0
3352.3,32.43,986.0,975.0
3324.55,32.515,987.0,979.0
3235.4,32.02,983.0,962.0
3227.95,32.98,990.0,950.0
3191.95,32.885,989.0,959.0
3191.05,32.085,991.0,972.0
3182.95,32.135,986.0,964.0
3230.15,32.52,992.0,960.0
3261.55,32.5,1025.0,996.0
3299.65,33.16,1064.0,1020.0
3284.0,32.725,1084.0,1023.0
3342.65,33.095,1084.0,992.0
3296.7,32.9,1085.0,986.0
3300.85,33.285,1088.0,973.0
3312.4,33.37,1088.0,976.0
3277.55,33.08,1071.0,964.0
3370.85,33.245,1048.0,988.0
3334.75,34.25,1058.0,1005.0
3364.6,34.35,1079.0,1000.0
3374.6,35.795,1134.0,1014.0
3339.9,36.185,1167.0,1030.0
3319.3,36.25,1198.0,1069.0
3337.7,36.76,1218.0,1062.0
3329.7,36.2,1269.0,1072.0
3391.4,36.18,1258.0,1055.0
